has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_hours_per_day,std_hours_daily,std_hours_monthly,total_days_worked,overtime_ratio
0,1,R&D,1,Medical,3442,2,SalesExec,54840,20,6,6,6,0,4,2,2,3,3,4,6.688949172576832,0.3215973725914802,0.0869214303164844,235,0.0
0,2,Sales,2,Medical,3443,2,Scientist,120610,20,30,2,15,6,12,3,2,3,4,4,7.778898071625345,0.2785272483431789,0.0331075030505243,242,0.1900826446280991
1,1,R&D,2,LifeSci,3444,1,Scientist,56600,12,9,3,1,0,0,1,3,2,3,3,6.073075909961686,0.3275343652296892,0.0704503410945951,232,0.0
1,2,Sales,3,LifeSci,3445,2,Scientist,48210,14,6,2,3,1,2,1,1,3,3,3,8.203772663877267,0.2911176161144587,0.0695294950096094,239,0.7322175732217573
0,1,R&D,2,LifeSci,3446,1,SalesRep,64100,13,1,5,1,0,0,3,3,3,2,3,9.214501182033096,0.2811863297115286,0.0747047584033807,235,1.0
0,1,R&D,3,Other,3447,2,SalesRep,52100,15,1,1,1,0,0,4,2,3,4,3,7.788128019323671,0.3236258601403025,0.0650874765838998,230,0.2434782608695652
0,2,Sales,4,Medical,3448,2,Scientist,26950,14,8,4,2,2,2,3,3,3,1,3,7.593654970760234,0.2987811439296244,0.0903920467563229,228,0.0833333333333333
0,1,R&D,4,LifeSci,3449,1,SalesExec,118780,13,29,2,8,7,7,2,3,2,3,3,9.583764528126451,0.2911182001894719,0.0568544172279857,239,1.0
0,1,R&D,3,LifeSci,3450,1,LabTech,170680,23,8,6,4,0,1,4,2,2,3,4,7.283771630236795,0.3008435127840114,0.067194381297292,244,0.0081967213114754
0,1,HR,3,Medical,3451,5,SalesExec,24550,15,8,2,7,7,5,3,1,2,3,3,6.090655006858711,0.2824391656378397,0.0718281562023445,243,0.0
0,2,R&D,3,Medical,3452,2,LabTech,139640,11,5,1,5,1,3,1,3,3,2,3,7.712686372269705,0.3015015615500568,0.0769132246244635,234,0.1752136752136752
0,1,R&D,1,Medical,3453,3,Scientist,49410,13,23,2,2,2,2,4,4,3,2,3,7.385222681359045,0.286408507921748,0.061263774858733,242,0.012396694214876
0,1,R&D,3,Medical,3454,2,MfgDir,24780,11,13,0,9,7,0,3,3,3,3,3,7.606151620370371,0.2983936905898994,0.0653972122508619,240,0.0833333333333333
0,2,R&D,2,LifeSci,3455,2,MfgDir,52280,11,18,4,5,0,3,1,3,3,3,3,6.9204613935969865,0.2966542101676911,0.0858861350777803,236,0.0
0,1,R&D,2,LifeSci,3456,2,HR,44780,18,15,3,14,7,8,4,4,2,3,3,6.633445881226054,0.3072337468351015,0.0677359561821305,232,0.0
0,0,R&D,3,Medical,3457,2,Manager,75470,16,31,2,9,6,2,3,1,4,2,3,6.1019621749408985,0.2769958034378649,0.0584703375828339,235,0.0
0,1,Sales,2,LifeSci,3458,3,Scientist,50550,22,18,2,1,0,0,3,4,3,2,4,7.891980834546336,0.2996479698474446,0.0624218131978433,229,0.3406113537117904
1,2,Sales,3,Marketing,3459,3,SalesExec,34640,20,2,3,2,0,2,4,4,3,2,4,9.083067528735633,0.2900826806558504,0.0558232338569175,232,1.0
1,1,R&D,4,LifeSci,3460,1,Manager,57750,18,1,2,1,1,0,3,1,2,3,3,6.597937675070028,0.3042888921283843,0.0765566067878991,238,0.0
0,1,Sales,3,Marketing,3461,3,HealthRep,89430,12,19,6,16,1,7,4,1,3,3,3,10.990522130013831,0.3164447695131882,0.0795028430283856,241,1.0
1,1,Sales,3,Medical,3462,2,Scientist,192720,20,18,2,10,2,7,1,3,4,3,4,8.701324879227053,0.3191694852702846,0.0619989329247328,230,0.9695652173913044
1,0,R&D,4,LifeSci,3463,4,LabTech,52380,17,10,4,10,1,9,2,1,2,2,3,7.378290414878396,0.2815419316687743,0.0529607949710193,233,0.0128755364806866
0,1,R&D,4,Medical,3464,2,SalesExec,46820,11,6,3,5,1,3,1,1,3,1,3,7.516356280193237,0.2911195776072717,0.065102407871782,230,0.0478260869565217
0,1,R&D,3,Medical,3465,1,SalesExec,183000,14,7,6,6,0,2,3,1,2,3,3,6.194155140617796,0.3103516604736919,0.0909468437657572,241,0.0
0,1,Sales,4,LifeSci,3466,1,ResearchDir,52570,14,10,2,10,0,8,2,3,3,4,3,7.90969571230982,0.3176610649946496,0.0958661240981205,241,0.3485477178423236
0,1,R&D,3,Tech,3467,1,SalesExec,63490,11,20,3,19,1,9,3,3,2,3,3,7.317914847161571,0.2965180380139019,0.0698039648819857,229,0.0087336244541484
0,1,Sales,4,Marketing,3468,1,SalesExec,48690,12,14,2,11,11,1,1,4,3,3,3,7.902443522360534,0.3199568992629749,0.0726295686172961,241,0.3900414937759336
0,0,Sales,3,Tech,3469,2,LabTech,99850,14,3,3,3,1,2,1,3,3,2,3,7.992474105461394,0.3055908285836332,0.0810578623905937,236,0.5
0,2,R&D,5,LifeSci,3470,3,LabTech,36970,13,23,1,3,1,2,4,2,3,3,3,6.679911778731521,0.3157790336625787,0.0734926355869415,233,0.0
0,1,R&D,3,LifeSci,3471,2,HealthRep,74570,11,10,1,8,1,7,3,3,4,4,3,6.563898265353962,0.2787580113515443,0.0635138520180343,237,0.0
1,1,R&D,4,LifeSci,3472,2,SalesExec,21190,15,24,3,20,3,6,2,1,3,3,3,6.177514860539553,0.2938336474892931,0.0637282627713971,243,0.0
0,1,Sales,4,Marketing,3473,4,SalesExec,39830,12,9,3,3,1,2,4,4,3,3,3,6.365669934640523,0.2770081154123063,0.0538955342527135,238,0.0
1,1,Sales,4,LifeSci,3474,3,SalesRep,61180,21,9,3,8,4,7,4,1,3,2,4,9.818430962343095,0.292473821163609,0.0674362566966577,239,1.0
1,2,R&D,2,LifeSci,3475,1,SalesExec,62140,19,14,3,13,3,8,1,3,3,3,3,7.775195942830797,0.3141586343423092,0.0716385966549507,241,0.2572614107883817
0,1,HR,1,HR,3476,2,Scientist,63470,15,4,2,4,2,2,1,3,2,3,3,6.7280754805438345,0.2828205623759556,0.0608133005792684,237,0.0
0,2,Sales,4,Marketing,3477,1,Scientist,115100,14,7,5,6,0,4,1,4,2,3,3,6.67301656920078,0.30154949948216,0.0567688445107894,228,0.0
0,1,R&D,4,LifeSci,3478,4,SalesExec,71430,21,8,6,1,0,0,4,4,3,2,4,10.622468354430378,0.3211558929168293,0.0686779015330455,237,1.0
1,1,HR,4,HR,3479,2,Scientist,82680,12,7,3,7,5,6,4,4,4,2,3,10.9408540802213,0.2868645019773759,0.0697130010983646,241,1.0
1,1,Sales,2,Marketing,3480,2,SalesExec,80950,15,1,3,1,0,0,1,3,2,4,3,7.828946563088513,0.3171085728910658,0.090845567300042,236,0.3093220338983051
1,1,R&D,2,LifeSci,3481,4,MfgDir,29040,13,5,2,2,2,2,1,2,3,3,3,10.199945799457996,0.2820275949648609,0.0723188895899688,246,1.0
0,1,R&D,1,LifeSci,3482,4,Scientist,60320,14,23,2,22,13,7,4,1,3,2,3,6.818579196217494,0.2980480136001234,0.0632425552783755,235,0.0
1,2,R&D,3,LifeSci,3483,2,Manager,29760,14,1,3,1,0,0,1,2,3,3,3,6.300432761087268,0.3138491086390055,0.0563353334875799,233,0.0
1,2,R&D,4,Medical,3484,2,Scientist,159920,14,5,3,0,0,0,4,3,3,3,3,10.509589834515369,0.3080363906740167,0.0554894618361488,235,1.0
0,2,Sales,3,Medical,3485,2,Scientist,46490,12,4,2,3,0,2,4,2,3,2,3,8.024171239140376,0.3030536343786273,0.0693660528537763,243,0.5432098765432098
0,0,Sales,1,Marketing,3486,2,ResearchDir,26960,23,6,3,0,0,0,3,4,3,3,4,7.0848657407407405,0.292635929015807,0.0689153695496437,240,0.0
0,0,Sales,1,LifeSci,3487,2,SalesExec,23700,11,27,3,5,2,1,1,4,2,3,3,6.170675451092117,0.3044735836790151,0.0630330033233999,234,0.0
0,0,R&D,3,Medical,3488,2,HR,125040,12,15,2,15,4,12,2,3,3,3,3,6.009245511887433,0.2771721739951399,0.0625461519325934,229,0.0
0,1,Sales,3,LifeSci,3489,1,SalesExec,59740,18,18,6,8,4,0,2,2,3,3,3,7.99388161086851,0.2799763540014575,0.0738499913960634,229,0.4934497816593886
0,1,R&D,2,Medical,3490,1,Scientist,47360,11,9,3,8,2,7,3,3,3,2,3,10.689997704315886,0.3056354813859629,0.0742095654317656,242,1.0
0,1,R&D,3,Medical,3491,4,Scientist,52960,14,11,3,7,1,7,3,4,3,4,3,6.334150688298919,0.2902365658335442,0.0628844168506053,226,0.0
0,1,HR,3,HR,3492,4,LabTech,67810,15,10,2,9,1,7,4,2,2,3,3,6.904346549192364,0.3000911992909298,0.0481200405926236,227,0.0
0,1,R&D,4,Medical,3493,3,SalesExec,21740,11,23,3,12,4,9,1,3,3,3,3,6.390338164251208,0.2791393722311748,0.0521641470460346,230,0.0
0,1,R&D,4,Medical,3494,1,SalesExec,66530,20,10,2,1,0,0,4,2,3,3,4,7.405821462488128,0.2952056878726038,0.0893762708524421,234,0.0213675213675213
0,2,R&D,3,Medical,3495,2,LabTech,96990,19,18,3,8,0,1,3,1,3,3,3,7.083995633187772,0.2965980631144201,0.0658759907853168,229,0.0043668122270742
1,2,Sales,3,Marketing,3496,2,HealthRep,67550,14,21,2,18,11,5,1,4,3,3,3,7.179473745897797,0.2946676360475171,0.0753597943187492,237,0.0
0,1,R&D,1,LifeSci,3497,1,HealthRep,22130,17,21,4,20,4,9,3,3,4,3,3,6.024019323671497,0.3105596758810285,0.0674407038976191,230,0.0
0,1,R&D,4,LifeSci,3498,1,Scientist,26100,11,2,3,2,2,2,4,2,4,2,3,10.468798920377868,0.2968735883071128,0.0553658495940624,247,1.0
0,0,R&D,3,LifeSci,3499,1,LabTech,28510,15,9,2,5,0,3,3,2,2,3,3,6.19212518195051,0.291336605487472,0.0472420336133471,229,0.0
0,0,R&D,3,Medical,3500,3,SalesRep,34520,13,18,4,11,0,9,1,4,3,4,3,7.197060478199719,0.2872343596867228,0.0727577397993989,237,0.0042194092827004
0,2,R&D,3,LifeSci,3501,1,SalesExec,52580,14,3,5,2,2,2,3,4,3,3,3,6.595106744298883,0.3010187191146654,0.0668109457659244,229,0.0
0,1,Sales,4,Marketing,3502,1,SalesExec,93550,11,6,4,5,0,4,1,2,1,3,3,7.493436474449132,0.3011029409545946,0.0694346247985464,237,0.0717299578059071
0,2,R&D,2,Other,3503,1,MfgDir,104960,13,5,2,5,0,2,4,4,3,3,3,6.617957660303476,0.2817754116713486,0.0951203727912751,227,0.0
0,1,Sales,2,Medical,3504,1,SalesExec,63800,23,22,1,9,2,3,4,2,3,2,4,7.224192343604108,0.3037831463301833,0.0617973456872203,238,0.0042016806722689
0,2,Sales,1,Tech,3505,2,SalesExec,26570,13,5,3,3,0,2,4,3,2,2,3,7.982483451536643,0.3008012974261426,0.06913865209869,235,0.4978723404255319
0,2,R&D,4,Medical,3506,3,Scientist,27160,18,8,2,7,1,1,4,2,2,1,3,7.091747734859323,0.2871949860884735,0.0498969322967727,233,0.0
0,1,Sales,2,LifeSci,3507,1,HealthRep,22010,12,16,3,1,0,0,2,4,3,4,3,7.204237640724425,0.2985593968509236,0.0637124505579274,227,0.0044052863436123
0,1,Sales,2,Other,3508,2,HealthRep,65400,22,10,2,10,1,2,2,4,2,1,4,10.900306238615665,0.2858479332370141,0.0440067285469298,244,1.0
0,1,R&D,3,Medical,3509,1,HR,38160,13,7,2,7,5,0,3,3,4,2,3,6.495622032288698,0.2890381665361557,0.0786251857791393,234,0.0
0,2,Sales,4,LifeSci,3510,1,Manager,52530,15,3,2,3,0,2,3,3,3,3,3,10.676222687122268,0.3094137891381029,0.0574354728042399,239,1.0
1,0,R&D,4,Medical,3511,3,LabTech,109650,18,0,5,0,0,0,3,3,3,4,3,7.010858690640848,0.3155028840241858,0.0717667069996104,241,0.0
1,1,R&D,2,LifeSci,3512,1,SalesExec,49360,14,6,2,5,0,3,1,1,3,2,3,8.984980405716918,0.297347772137999,0.0714878767573783,241,1.0
0,1,R&D,2,Medical,3513,2,Scientist,25430,12,6,3,1,0,0,2,4,3,3,3,8.09848108747045,0.314725188615447,0.0823578179338319,235,0.6170212765957447
1,2,Sales,3,Tech,3514,1,ResearchDir,53040,17,2,3,2,2,2,3,3,2,4,3,7.127894420394421,0.2791712645740992,0.0604842354850405,231,0.0
0,1,R&D,3,LifeSci,3515,3,MfgDir,166590,16,9,2,6,1,3,3,4,3,3,3,7.974104803493449,0.312675549371705,0.08102979037735,229,0.445414847161572
0,1,R&D,2,Medical,3516,1,HealthRep,42600,11,4,2,4,2,2,4,3,3,3,3,7.363422826592282,0.2973903532598185,0.0733941423492492,239,0.0125523012552301
0,1,Sales,1,Marketing,3517,2,LabTech,24760,19,6,2,6,1,3,2,3,2,3,3,7.086201716738198,0.3070223345690719,0.0710299713613179,233,0.0042918454935622
0,1,R&D,3,LifeSci,3518,3,LabTech,31020,13,6,3,5,1,4,3,3,1,2,3,6.795753113026819,0.3381039903810297,0.0588549287330905,232,0.0
1,1,R&D,3,LifeSci,3519,1,SalesExec,22440,12,11,5,11,3,10,4,1,1,1,3,6.771594304388422,0.292376657922914,0.0608712673376222,238,0.0
0,2,R&D,4,Medical,3520,4,HR,75960,11,20,0,18,2,13,2,3,2,1,3,6.717986997635935,0.3046799234136458,0.0417310153283102,235,0.0
1,2,Sales,4,LifeSci,3521,1,LabTech,22850,16,22,3,21,13,14,3,1,2,1,3,8.053107714701602,0.2632356777234685,0.0558006730734625,229,0.6375545851528385
0,1,R&D,2,LifeSci,3522,4,LabTech,30340,21,9,3,6,1,5,2,1,4,2,4,7.705268073750607,0.2836982047249476,0.0564240399698321,229,0.1659388646288209
0,1,R&D,3,Medical,3523,1,HealthRep,57150,24,10,0,8,1,7,4,3,3,3,4,7.1192670093000485,0.3275311985933494,0.0798037056470327,227,0.0044052863436123
0,1,Sales,4,LifeSci,3524,1,LabTech,25760,17,6,3,4,1,2,4,2,3,3,3,7.93735992402659,0.2939258680634077,0.0637394622151489,234,0.4316239316239316
1,1,R&D,4,LifeSci,3525,2,SalesExec,41970,13,1,3,1,0,0,3,4,2,1,3,10.33863038548753,0.2946576397961237,0.0616034652278108,245,1.0
0,1,R&D,4,LifeSci,3526,2,SalesRep,143360,21,8,3,8,0,7,1,4,3,3,4,7.471162374821173,0.3128323132322377,0.094021618512125,233,0.0429184549356223
0,1,R&D,2,LifeSci,3527,1,MfgDir,34480,11,10,3,10,1,4,3,3,3,3,3,7.689747044917257,0.3116930581429872,0.0641816433977483,235,0.1617021276595744
0,2,R&D,4,LifeSci,3528,2,Scientist,194060,20,16,2,1,0,0,3,4,1,3,4,10.46398261065944,0.3103294587234744,0.0743106397058902,246,1.0
0,1,R&D,5,Medical,3529,2,Scientist,65380,16,15,3,7,6,4,3,2,4,3,3,6.91156457739791,0.2888492189168316,0.0730388487794194,234,0.0
0,2,R&D,2,LifeSci,3530,1,ResearchDir,43060,11,14,2,13,4,9,4,1,3,3,3,7.522875816993465,0.284763735983618,0.0763209632378332,238,0.0336134453781512
0,2,R&D,3,Medical,3531,2,LabTech,22580,11,2,2,2,2,2,4,4,4,3,3,7.963982638888888,0.3077982767863652,0.0580930370994631,240,0.4791666666666667
1,1,Sales,3,Marketing,3532,3,Scientist,45220,15,7,3,4,1,3,1,3,2,3,3,7.493321360153257,0.2668332509689768,0.0461721455893452,232,0.0387931034482758
0,0,R&D,2,Other,3533,2,Scientist,44870,11,1,5,1,0,0,3,1,3,2,3,6.594707175925925,0.3157634921124169,0.0757421809650439,240,0.0
0,1,R&D,2,Other,3534,2,HealthRep,44490,15,28,3,5,4,2,4,1,3,1,3,6.287570323488045,0.3251473616503802,0.075436582970092,237,0.0
0,1,R&D,1,LifeSci,3535,1,LabTech,22180,24,10,1,10,0,8,3,4,3,3,4,7.507206521739132,0.3071997425962199,0.0838719147823393,230,0.0695652173913043
0,1,R&D,4,LifeSci,3536,2,LabTech,191970,12,1,2,1,0,0,3,1,3,3,3,7.311391283524904,0.2923667483782632,0.0544197765118425,232,0.0258620689655172
0,1,R&D,3,LifeSci,3537,2,SalesRep,132120,13,7,4,3,0,2,1,3,2,3,3,8.789366760828624,0.2915651188428829,0.0453612850016918,236,1.0
0,1,R&D,4,LifeSci,3538,3,Scientist,65770,13,14,1,14,3,11,4,4,2,1,3,6.832842066957787,0.2970101940061578,0.0603082378075626,229,0.0
0,1,R&D,3,Medical,3539,5,ResearchDir,83920,17,2,5,2,1,2,1,3,2,3,3,6.6843594348659,0.2993591558165431,0.1021347090356007,232,0.0
1,1,HR,2,HR,3540,3,SalesExec,45580,13,6,2,6,0,2,3,3,3,1,3,10.408523391812864,0.3071710769073787,0.056834515249129,247,1.0
0,1,R&D,4,LifeSci,3541,1,ResearchDir,40310,12,26,3,7,4,7,4,3,3,2,3,6.025689257722452,0.301490518881062,0.0775181260760679,241,0.0
0,1,R&D,3,Medical,3542,1,SalesExec,79690,14,6,3,5,1,3,2,4,2,3,3,8.911738128169663,0.2995988745184404,0.0588028469656436,241,1.0
1,2,R&D,4,Medical,3543,1,SalesRep,26540,24,1,5,0,0,0,3,4,3,2,4,9.87940476190476,0.2960863026871379,0.0762432677157754,245,1.0
0,1,R&D,3,LifeSci,3544,2,Scientist,165550,14,28,4,26,15,9,3,1,3,3,3,5.988304597701149,0.3353999844815561,0.0870081165948266,232,0.0
0,0,R&D,3,LifeSci,3545,1,SalesRep,45560,13,6,4,0,0,0,4,3,3,3,3,6.1978668091168085,0.3154054033432121,0.0856297886721998,234,0.0
0,1,R&D,4,LifeSci,3546,1,Manager,60910,15,5,6,5,1,4,2,3,3,1,3,7.799461382113821,0.3175799645987043,0.0497373788412464,246,0.2520325203252032
1,0,R&D,3,LifeSci,3547,2,SalesRep,195660,16,5,2,1,0,0,1,1,1,4,3,7.183438069216758,0.3089769516118962,0.0985678365511119,244,0.0
0,1,Sales,3,Marketing,3548,3,SalesExec,48100,18,8,3,4,0,3,3,1,3,2,3,7.510671010516689,0.3035725709026399,0.0714988709450083,243,0.0534979423868312
0,2,Sales,3,Medical,3549,1,MfgDir,45230,16,5,5,0,0,0,2,2,3,4,3,6.809596926713948,0.3087208601520056,0.0525507155249762,235,0.0
0,2,R&D,4,LifeSci,3550,2,HealthRep,32020,24,32,2,2,2,2,4,1,3,3,4,7.172575973409307,0.3130084072352728,0.0698606535664315,234,0.0042735042735042
0,1,R&D,3,Tech,3551,2,Scientist,23510,16,6,4,6,3,3,4,1,3,3,3,7.15125413711584,0.2993813410034441,0.0694108309784684,235,0.0
0,1,R&D,4,Other,3552,3,Manager,17020,21,25,2,4,0,3,4,2,3,3,4,7.307771990740741,0.2976906856720814,0.0480923008187754,240,0.0041666666666666
0,1,Sales,4,Marketing,3553,1,LabTech,180410,20,15,3,7,1,7,3,1,3,2,4,8.48795238095238,0.3229913540554545,0.0722574574749412,245,0.9510204081632652
1,1,HR,4,HR,3554,3,MfgDir,28860,19,1,5,1,0,0,4,2,1,3,3,6.598539312617702,0.2943405562037787,0.0668389884796296,236,0.0
0,2,R&D,2,Medical,3555,1,SalesExec,20970,14,10,5,10,0,1,2,3,2,2,3,6.018187714145864,0.270636837561374,0.064511051062456,227,0.0
0,1,R&D,2,Medical,3556,2,SalesExec,119350,11,7,6,7,1,7,3,3,3,4,3,6.611998132586368,0.3003691367672087,0.0638861960108901,238,0.0
0,1,Sales,3,Marketing,3557,1,SalesExec,25460,14,10,2,10,8,9,3,3,2,3,3,6.015647754137115,0.2659834330295199,0.0647800680678372,235,0.0
0,1,R&D,4,Medical,3558,2,Scientist,25640,12,20,3,20,13,17,4,4,3,1,3,7.606717687074829,0.2949643144549078,0.0642907501016465,245,0.0938775510204081
0,1,R&D,4,Medical,3559,1,HR,84120,13,2,2,2,2,2,3,4,3,2,3,6.301012857836002,0.2906735996819422,0.0712980410724694,229,0.0
0,1,Sales,1,Medical,3560,1,SalesExec,141180,22,12,3,6,1,4,4,4,2,3,4,6.224990623534928,0.3246925091653154,0.0758181850694003,237,0.0
0,0,R&D,4,Medical,3561,5,SalesExec,170460,11,10,3,4,0,3,4,1,4,2,3,7.486526639344262,0.2798341425678144,0.0670545592504689,244,0.0327868852459016
0,1,Sales,2,LifeSci,3562,2,SalesExec,25640,14,12,3,11,1,9,2,4,3,3,3,8.602125850340135,0.2883421596280408,0.0659295939828001,245,0.979591836734694
0,2,Sales,3,LifeSci,3563,1,SalesExec,102660,11,2,3,2,2,2,3,2,3,3,3,7.289922267946959,0.2808874259830766,0.0500384289818778,243,0.0
0,2,R&D,3,LifeSci,3564,2,Scientist,50700,12,10,6,8,0,7,4,3,3,3,3,8.40896686159844,0.3193667029809649,0.0587132738857595,228,0.8947368421052632
0,1,Sales,2,Marketing,3565,4,HealthRep,178610,18,17,2,7,7,7,3,1,3,2,3,7.989745467224547,0.2926160963964653,0.087630372206401,239,0.4895397489539749
0,1,Sales,2,Marketing,3566,1,Scientist,42300,12,15,0,14,4,10,1,4,3,3,3,6.125854044834307,0.2930229726804886,0.0630368599180659,228,0.0
0,1,R&D,3,Medical,3567,2,Scientist,37800,12,7,2,5,1,3,2,2,4,1,3,7.32233574879227,0.3074819186954187,0.0453282434327355,230,0.0130434782608695
0,1,R&D,2,Medical,3568,1,LabTech,27680,22,5,0,4,1,1,3,4,3,3,4,8.015267489711935,0.2871649635443949,0.0669702866363305,243,0.5185185185185185
0,1,Sales,3,Marketing,3569,1,Scientist,90710,19,12,2,11,5,7,4,2,3,2,3,9.18669976359338,0.3153198545872023,0.0632615086459416,235,1.0
0,2,HR,2,Medical,3570,1,SalesExec,106480,13,20,1,1,0,0,1,1,3,3,3,9.4596490004649,0.3194624859889759,0.0573057599133331,239,1.0
0,0,R&D,1,LifeSci,3571,2,SalesExec,136100,22,16,4,13,4,12,3,4,2,2,4,9.811535269709545,0.2803596584565194,0.0744601331533991,241,1.0
0,1,R&D,3,LifeSci,3572,3,MfgDir,34080,24,9,2,9,6,8,1,1,2,3,4,9.161649011299437,0.2719937841433602,0.074457145116837,236,1.0
0,2,R&D,2,Medical,3573,2,SalesRep,29830,14,33,2,5,1,4,4,3,1,2,3,6.28115243342516,0.3064914168094869,0.0751801170075728,242,0.0
0,1,HR,4,LifeSci,3574,5,LabTech,76320,21,10,3,10,7,7,1,4,3,3,4,6.012280521262003,0.3055855901301749,0.0899356158729785,243,0.0
1,0,Sales,2,Other,3575,3,HealthRep,98240,18,1,2,1,0,0,1,2,4,3,3,8.410409663865547,0.2761601205752865,0.0641274788743912,238,0.9327731092436976
0,1,R&D,4,LifeSci,3576,1,MfgDir,99500,20,3,3,3,1,2,1,4,3,3,4,7.381258381226054,0.2981274900613572,0.0645835970010138,232,0.021551724137931
0,1,R&D,4,LifeSci,3577,2,SalesExec,20930,19,36,2,10,0,9,4,4,3,3,3,7.696354595336077,0.2816209962242299,0.0545845196502358,243,0.1234567901234567
0,1,R&D,3,LifeSci,3578,2,LabTech,99800,12,6,1,6,0,1,3,1,2,3,3,8.616800281293951,0.2992538363806508,0.0625164462708621,237,0.9746835443037974
0,1,Sales,1,Marketing,3579,1,SalesExec,38940,12,10,3,10,1,8,3,1,3,4,3,7.306390117994101,0.3166673288901324,0.0901803070195638,226,0.0088495575221238
0,1,R&D,4,Tech,3580,1,Scientist,40510,16,13,3,6,0,5,3,4,3,3,3,7.375862445414847,0.285091938609303,0.0511704175557633,229,0.0174672489082969
0,1,R&D,2,LifeSci,3581,3,LabTech,168350,17,25,3,8,0,7,3,4,3,3,3,6.567780182780182,0.2921518669454814,0.0789264289883196,231,0.0
0,1,Sales,4,LifeSci,3582,2,Scientist,62300,14,23,2,1,0,0,1,3,4,2,3,6.683643719806764,0.3048629417075823,0.04959966421766,230,0.0
0,2,Sales,2,Marketing,3583,1,LabTech,47170,19,12,3,11,0,7,3,2,2,3,3,6.057707423580787,0.2944350007393367,0.0623898886753726,229,0.0
0,1,R&D,4,LifeSci,3584,2,LabTech,132370,13,7,2,1,0,0,4,2,2,4,3,6.084178691678691,0.3233470671082927,0.0756306197542185,231,0.0
0,1,R&D,4,LifeSci,3585,2,LabTech,37550,19,5,2,5,0,3,1,3,3,3,3,7.987510460251046,0.2945667019876793,0.0419683568287262,239,0.4811715481171548
0,1,Sales,4,Medical,3586,1,LabTech,65820,19,6,3,6,1,0,3,4,3,3,3,8.767204415954415,0.2886915158120864,0.0698326417348096,234,0.9957264957264956
0,1,Sales,1,Marketing,3587,2,MfgDir,74060,14,25,2,1,0,0,4,4,4,3,3,6.171156835848193,0.3136242268465923,0.0645178078711799,243,0.0
0,1,R&D,3,Tech,3588,2,HealthRep,48050,16,9,2,7,1,7,4,4,2,3,3,6.871036727103672,0.3063549622917704,0.0716656794775793,239,0.0
0,1,Sales,4,Medical,3589,2,LabTech,27410,15,2,3,1,0,0,3,3,2,3,3,6.001669010782935,0.2890531864663064,0.0899341473720512,237,0.0
0,1,R&D,3,LifeSci,3590,1,LabTech,42620,18,26,2,22,3,10,2,2,3,3,3,7.018062865497076,0.2986149989172546,0.0638033263945572,228,0.0
0,1,R&D,2,LifeSci,3591,2,Scientist,161840,13,10,2,9,0,8,4,3,3,4,3,10.974695821854914,0.2953468087972484,0.0477637118068934,242,1.0
0,1,Sales,4,Marketing,3592,3,LabTech,115570,22,1,0,1,0,1,2,4,3,3,4,10.772186192468618,0.3194455826407073,0.0850913203349897,239,1.0
0,1,Sales,3,Medical,3593,3,LabTech,18780,13,1,2,1,0,1,4,3,3,3,3,7.480851775011525,0.2917036930519987,0.0510276819744227,241,0.0414937759336099
1,2,R&D,1,LifeSci,3594,1,MfgDir,109320,11,1,3,1,1,0,3,4,3,3,3,9.21699886621315,0.3105300714169633,0.0517883798944112,245,1.0
0,1,HR,3,LifeSci,3595,2,Scientist,68110,11,8,4,8,2,2,3,4,2,3,3,8.701572504708098,0.3022177759206091,0.0761249826510333,236,0.9830508474576272
1,1,HR,3,HR,3596,2,LabTech,43060,11,26,3,24,1,11,1,2,3,3,3,9.921010536398468,0.3029117661099932,0.0712614365583878,232,1.0
0,0,R&D,3,LifeSci,3597,2,Manager,48590,24,34,3,33,15,0,4,2,3,4,4,9.585816854990584,0.2832782482315968,0.0662058357271658,236,1.0
1,2,R&D,2,Medical,3598,4,Scientist,53370,14,2,2,2,2,2,1,3,1,3,3,7.574681712962964,0.3129127089792345,0.0683933133342526,240,0.0916666666666666
0,1,R&D,4,LifeSci,3599,1,MfgDir,23400,13,26,2,11,0,8,4,2,3,1,3,6.890804473304473,0.2957058850384186,0.0771791734428895,231,0.0
0,1,Sales,4,Medical,3600,3,SalesRep,74910,14,4,3,3,0,2,3,1,3,2,3,8.903581267217632,0.2972988612163784,0.070385661091677,242,1.0
0,2,R&D,3,LifeSci,3601,2,ResearchDir,105270,14,31,3,29,11,10,4,2,2,3,3,11.016749058380414,0.3161007132229876,0.0974995919087052,236,1.0
0,1,R&D,2,LifeSci,3602,2,Scientist,165950,21,25,2,9,5,4,4,4,2,3,4,6.6114888423988845,0.2867440303118647,0.0469116440910556,239,0.0
0,2,Sales,4,Medical,3603,3,Scientist,88340,13,15,1,11,5,10,3,2,4,3,3,6.784612048757618,0.2897810103332072,0.0679320703240688,237,0.0
0,2,R&D,3,Other,3604,1,Manager,55770,19,5,3,4,0,2,4,3,2,3,3,10.41130662851693,0.2884672672122691,0.0604609615233632,233,1.0
0,1,R&D,4,LifeSci,3605,2,Scientist,47070,17,26,4,25,14,13,3,1,2,1,3,7.800247973295183,0.3033397553181937,0.0546351693184457,233,0.2618025751072961
